Num_Acc;id_Date;loc;atm;col;dep
201200000820;20120929;3;1;6;27
201200000821;20120208;1;9;5;27
201200000822;20120902;1;1;2;27
201200000823;20120908;1;1;7;27
201200000824;20120908;5;1;1;27
201200000825;20120918;1;1;7;27
201200000826;20120921;1;1;7;27
201200000827;20121021;3;8;6;27
201200000828;20121125;1;1;3;27
201200000829;20121222;1;2;1;27
201200000830;20120111;1;1;1;27
201200000831;20120919;1;1;4;27
201200000832;20121109;1;2;3;27
201200000833;20120125;1;2;5;27
201200000834;20120417;1;1;3;27
201200000835;20120617;4;1;3;27
201200000836;20120102;5;1;3;27
201200000837;20120111;3;1;1;27
201200000838;20121128;1;8;6;27
201200000839;20121231;1;2;6;27
201200000840;20120216;1;1;1;27
201200000841;20120221;5;1;6;27
201200000842;20120326;2;1;6;27
201200000843;20120525;1;1;6;27
201200000844;20120905;1;1;3;27
201200000845;20120912;1;1;1;27
201200000846;20120911;1;2;7;27
201200000847;20120929;1;1;3;27
201200000848;20121108;1;1;3;27
201200000849;20121113;1;2;5;27
201200000850;20121126;1;1;1;27
201200000851;20120121;4;2;1;27
201200000852;20120420;1;1;1;27
201200000853;20120523;1;1;6;27
201200000854;20120916;1;1;3;27
201200000855;20120930;3;1;2;27
201200000856;20121224;1;1;3;27
201200000857;20120213;1;1;6;27
201200000858;20120930;1;2;7;27
201200000859;20120108;5;1;7;27
201200000860;20120111;3;1;1;27
201200000861;20120128;1;1;1;27
201200000862;20120615;1;2;3;27
201200000863;20120701;4;1;3;27
201200000864;20120725;2;1;3;27
201200000865;20120729;1;1;7;27
201200000866;20120730;1;1;5;27
201200000867;20120801;1;1;3;27
201200000868;20120729;1;1;1;27
201200000869;20120907;4;1;2;27
201200000870;20121004;1;9;7;27
201200000871;20121017;1;3;2;27
201200000872;20121030;1;2;6;27
201200000873;20121209;1;1;6;27
201200000874;20121212;1;1;7;27
201200000875;20120327;2;7;2;27
201200000876;20120331;1;1;6;27
201200000877;20120403;3;1;6;27
201200000878;20120424;1;1;4;27
201200000879;20120519;1;1;7;27
201200000880;20120525;1;1;7;27
201200000881;20120616;1;1;2;27
201200000882;20120813;1;1;7;27
201200000883;20120913;2;1;6;27
201200000884;20121121;1;1;1;27
201200000885;20121224;4;1;7;27
201200000886;20121225;1;2;6;27
201200000887;20121222;1;3;2;27
201200000888;20120612;1;2;6;27
201200000889;20120702;1;1;1;27
201200000890;20120828;1;1;2;27
201200000891;20120606;5;1;6;35
201200000892;20120529;1;1;5;35
201200000893;20120611;1;1;7;35
201200000894;20120711;1;8;6;35
201200000895;20120908;1;1;3;35
201200000896;20120926;4;1;1;35
201200000897;20121127;4;7;6;35
201200000898;20121020;4;1;6;35
201200000899;20120407;1;1;7;35
201200000900;20120825;5;1;3;35
201200000901;20120828;1;1;1;35
201200000902;20121110;5;7;3;35
201200000903;20121217;1;2;1;35
201200000904;20120221;1;1;6;35
201200000905;20120916;3;1;6;35
201200000906;20120927;1;1;7;35
201200000907;20121013;1;1;7;35
201200000908;20120214;1;1;5;35
201200000909;20120324;1;1;1;35
201200000910;20120327;1;1;7;35
201200000911;20120403;3;1;7;35
201200000912;20120415;1;1;1;35
201200000913;20120420;1;1;1;35
201200000914;20120420;1;1;7;35
201200000915;20120506;3;1;6;35
201200000916;20120519;1;3;7;35
201200000917;20120612;1;1;3;35
201200000918;20120830;1;1;7;35
201200000919;20121004;1;1;6;35
201200000920;20121101;3;1;1;35
201200000921;20121110;1;1;7;35
201200000922;20121130;4;2;6;35
201200000923;20121212;3;7;6;35
201200000924;20121230;1;1;6;35
201200000925;20120112;5;1;3;35
201200000926;20120119;5;2;6;35
201200000927;20120211;1;1;6;35
201200000928;20120331;1;1;6;35
201200000929;20120403;5;1;5;35
201200000930;20120406;1;1;1;35
201200000931;20120509;1;1;1;35
201200000932;20120911;1;1;3;35
201200000933;20121017;5;3;2;35
201200000934;20120417;1;2;3;35
201200000935;20120515;1;1;7;35
201200000936;20120526;1;1;3;35
201200000937;20120602;4;1;1;35
201200000938;20120614;1;1;1;35
201200000939;20120707;5;1;1;35
201200000940;20121012;1;1;3;35
201200000941;20121026;1;8;3;35
201200000942;20121208;3;1;6;35
201200000943;20121230;1;1;3;35
201200000944;20120401;1;1;3;35
201200000945;20120521;1;1;3;35
201200000946;20120531;1;1;4;35
201200000947;20120601;1;1;3;35
201200000948;20120613;1;1;1;35
201200000949;20120703;1;1;3;35
201200000950;20120717;1;1;3;35
201200000951;20120731;1;1;3;35
201200000952;20120805;1;1;6;35
201200000953;20120806;1;1;7;35
201200000954;20120810;1;7;3;35
201200000955;20120910;1;1;3;35
201200000956;20121118;1;1;1;35
201200000957;20120417;4;1;3;35
201200000958;20121207;1;1;7;35
201200000959;20120201;5;1;6;35
201200000960;20120324;5;1;6;35
201200000961;20120406;1;1;5;35
201200000962;20120422;4;1;1;35
201200000963;20120712;1;8;3;35
201200000964;20120825;1;1;6;35
201200000965;20120507;1;1;3;35
201200000966;20120609;1;2;6;35
201200000967;20120615;4;2;7;35
201200000968;20120615;1;1;2;35
201200000969;20120924;1;3;1;35
201200000970;20121120;4;1;3;35
201200000971;20120903;2;2;1;35
201200000972;20120117;4;1;1;35
201200000973;20120405;4;1;3;35
201200000974;20120718;4;1;3;35
201200000975;20120727;1;1;7;35
201200000976;20120325;5;1;3;35
201200000977;20120330;5;1;3;35
201200000978;20120424;3;2;6;35
201200000979;20120427;1;2;3;35
201200000980;20120510;1;1;2;35
201200000981;20120713;1;2;1;35
201200000982;20120722;1;1;6;35
201200000983;20120809;1;1;1;35
201200000984;20120817;1;1;1;35
201200000985;20121024;1;1;1;35
201200000986;20121029;5;1;6;35
201200000987;20121121;5;1;6;35
201200000988;20121213;1;9;6;35
201200000989;20121221;5;1;7;35
201200000990;20120222;1;1;2;35
201200000991;20120313;4;1;3;35
201200000992;20120415;1;1;3;35
201200000993;20120408;1;1;6;35
201200000994;20120510;1;1;3;35
201200000995;20120711;1;1;1;35
201200000996;20120720;4;1;3;35
201200000997;20120918;4;1;1;35
201200000998;20120530;1;1;1;35
201200000999;20120628;1;1;3;35
201200001000;20120703;1;1;5;35
201200001001;20120706;1;1;6;35
201200001002;20121109;1;2;3;35
201200001003;20121115;1;5;6;35
201200001004;20121118;1;2;6;35
201200001005;20121129;4;7;3;35
201200001006;20120128;1;1;1;35
201200001007;20120222;1;1;5;35
201200001008;20120327;1;1;1;35
201200001009;20120430;1;1;3;35
201200001010;20120515;1;1;5;35
201200001011;20120702;5;2;6;35
201200001012;20120728;1;1;1;35
201200001013;20121104;1;8;7;35
201200001014;20120907;1;1;7;22
201200001015;20121022;1;5;7;22
201200001016;20120131;1;1;1;22
201200001017;20120301;1;5;3;22
201200001018;20120331;1;1;1;22
201200001019;20120426;1;1;7;22
201200001020;20120513;3;1;7;22
201200001021;20120525;1;1;2;22
201200001022;20120704;3;1;6;22
201200001023;20120711;1;1;3;22
201200001024;20120812;1;1;3;22
201200001025;20121221;3;1;6;22
201200001026;20121221;1;1;2;22
201200001027;20120212;1;3;7;22
201200001028;20120225;1;1;5;22
201200001029;20120501;2;1;6;22
201200001030;20120504;3;1;3;22
201200001031;20120529;1;1;5;22
201200001032;20120710;3;1;3;22
201200001033;20120712;5;3;3;22
201200001034;20120721;1;1;3;22
201200001035;20120901;1;1;7;22
201200001036;20120925;1;7;1;22
201200001037;20121207;1;2;1;22
201200001038;20120202;1;1;3;22
201200001039;20120311;1;5;3;22
201200001040;20120523;1;1;2;22
201200001041;20120604;3;1;6;22
201200001042;20120606;1;1;4;22
201200001043;20121013;1;1;3;22
201200001044;20121016;1;1;3;22
201200001045;20121025;1;5;5;22
201200001046;20121225;1;7;3;22
201200001047;20121219;3;2;1;22
201200001048;20120229;5;1;2;22
201200001049;20120310;1;7;2;22
201200001050;20120323;3;1;7;22
201200001051;20120326;5;1;3;22
201200001052;20120327;1;1;1;22
201200001053;20120415;1;8;7;22
201200001054;20120805;1;2;1;22
201200001055;20121129;1;1;7;22
201200001056;20121231;5;2;1;22
201200001057;20120307;1;1;3;22
201200001058;20120311;1;5;1;22
201200001059;20120404;1;2;6;22
201200001060;20120602;5;1;6;22
201200001061;20120908;5;1;6;22
201200001062;20121226;1;3;3;22
201200001063;20120303;1;8;7;22
201200001064;20120310;1;1;7;22
201200001065;20120401;1;7;7;22
201200001066;20120406;1;1;6;22
201200001067;20120610;4;1;6;22
201200001068;20120711;4;1;6;22
201200001069;20120721;1;1;4;22
201200001070;20121127;1;3;5;22
201200001071;20120104;1;1;1;22
201200001072;20120119;1;1;6;22
201200001073;20120127;1;2;6;22
201200001074;20120405;1;1;7;22
201200001075;20120520;1;3;3;22
201200001076;20120820;1;1;1;22
201200001077;20120407;3;1;3;22
201200001078;20120418;1;4;7;22
201200001079;20120818;4;1;3;22
201200001080;20120827;3;1;3;22
201200001081;20120914;1;1;1;22
201200001082;20120916;1;1;1;22
201200001083;20121025;1;5;7;22
201200001084;20121030;1;1;1;22
201200001085;20121030;1;1;3;22
201200001086;20121122;3;2;3;22
201200001087;20120131;1;1;5;22
201200001088;20120207;1;9;7;22
201200001089;20120401;4;1;6;22
201200001090;20120602;1;1;7;22
201200001091;20120605;1;1;3;22
201200001092;20121205;4;3;3;22
201200001093;20120102;1;7;3;22
201200001094;20121229;4;3;6;22
201200001095;20120131;1;1;6;22
201200001096;20120222;1;2;1;22
201200001097;20120324;1;1;7;22
201200001098;20120512;1;7;7;22
201200001099;20120718;3;1;3;22
201200001100;20120724;1;1;2;22
201200001101;20120810;1;1;2;22
201200001102;20120815;1;1;3;22
201200001103;20120818;1;1;2;22
201200001104;20120822;1;1;3;22
201200001105;20121004;1;1;1;22
201200001106;20121006;1;3;3;22
201200001107;20121105;1;1;3;22
201200001108;20121110;1;3;1;22
201200001109;20121124;1;1;7;22
201200001110;20121225;3;2;7;22
201200001111;20120705;1;1;3;22
201200001112;20120719;1;1;1;22
201200001113;20120719;1;1;1;22
201200001114;20120418;1;2;6;22
201200001115;20120725;5;1;6;22
201200001116;20120811;1;1;6;22
201200001117;20121010;3;1;3;22
201200001118;20121111;1;8;6;22
201200001119;20121124;4;1;6;22
201200001120;20121019;3;1;6;22
201200001121;20120312;1;1;3;22
201200001122;20120422;1;7;1;22
201200001123;20120215;1;1;1;22
201200001124;20120304;4;1;6;22
201200001125;20120314;4;1;7;22
201200001126;20120407;1;2;1;22
201200001127;20120630;1;1;1;22
201200001128;20120709;2;1;2;22
201200001129;20120722;1;1;6;22
201200001130;20120930;4;1;6;22
201200001131;20121103;1;7;7;22
201200001132;20121113;1;1;3;22
201200001133;20120204;1;1;7;22
201200001134;20120208;1;1;5;22
201200001135;20120530;1;1;3;22
201200001136;20120826;1;1;5;22
201200001137;20120901;1;1;1;22
201200001138;20120921;1;1;3;22
201200001139;20121002;1;8;7;22
201200001140;20121221;1;2;3;22
201200001141;20120415;1;1;7;22
201200001142;20120607;1;1;1;22
201200001143;20120628;1;1;7;22
201200001144;20121107;3;1;3;22
201200001145;20121113;3;1;2;22
201200001146;20120111;4;1;7;29
201200001147;20120127;1;1;1;29
201200001148;20120207;1;1;7;29
201200001149;20120328;1;1;6;29
201200001150;20120407;3;1;1;29
201200001151;20120520;1;1;1;29
201200001152;20120516;4;7;6;29
201200001153;20120610;1;1;7;29
201200001154;20120617;1;1;1;29
201200001155;20120722;1;1;7;29
201200001156;20120818;4;1;3;29
201200001157;20120925;3;7;6;29
201200001158;20121002;3;1;3;29
201200001159;20121026;4;2;1;29
201200001160;20121123;4;1;3;29
201200001161;20121201;3;1;1;29
201200001162;20121205;1;1;3;29
201200001163;20121211;1;1;6;29
201200001164;20121221;1;3;6;29
201200001165;20121226;1;8;3;29
201200001166;20121230;1;1;6;29
201200001167;20120410;5;1;3;29
201200001168;20120418;5;1;2;29
201200001169;20120804;1;1;6;29
201200001170;20120929;5;7;6;29
201200001171;20121012;4;8;3;29
201200001172;20121208;5;7;6;29
201200001173;20121231;1;2;3;29
201200001174;20120127;1;9;3;29
201200001175;20120227;1;8;1;29
201200001176;20120404;1;1;3;29
201200001177;20120609;1;1;1;29
201200001178;20120804;1;1;3;29
201200001179;20120929;1;1;5;29
201200001180;20121107;1;1;3;29
201200001181;20121123;1;2;6;29
201200001182;20121209;1;1;6;29
201200001183;20120607;5;1;6;29
201200001184;20120718;4;1;6;29
201200001185;20120723;1;1;6;29
201200001186;20120823;1;1;6;29
201200001187;20121115;1;2;2;29
201200001188;20121201;1;1;1;29
201200001189;20120106;5;1;6;29
201200001190;20120404;5;1;6;29
201200001191;20120803;1;1;1;29
201200001192;20120901;1;1;6;29
201200001193;20120923;5;8;3;29
201200001194;20121208;5;1;3;29
201200001195;20120116;5;7;6;29
201200001196;20120413;1;3;6;29
201200001197;20120502;1;1;3;29
201200001198;20120630;3;1;7;29
201200001199;20120709;1;1;6;29
201200001200;20121017;1;8;3;29
201200001201;20121214;1;3;3;29
201200001202;20120402;1;1;3;29
201200001203;20120404;1;1;6;29
201200001204;20120627;1;1;1;29
201200001205;20120724;1;1;3;29
201200001206;20120727;1;1;1;29
201200001207;20120829;1;3;1;29
201200001208;20120908;1;1;3;29
201200001209;20121114;5;8;6;29
201200001210;20121124;5;2;3;29
201200001211;20120125;5;1;6;29
201200001212;20120707;1;3;3;29
201200001213;20120819;1;2;3;29
201200001214;20121024;5;1;6;29
201200001215;20120101;1;1;6;29
201200001216;20120107;1;8;5;29
201200001217;20120110;5;1;5;29
201200001218;20120118;1;2;1;29
201200001219;20120217;5;1;6;29
201200001220;20120323;1;7;2;29
201200001221;20120604;1;1;5;29
201200001222;20120615;1;8;4;29
201200001223;20120910;1;2;5;29
201200001224;20120916;1;1;3;29
201200001225;20121109;4;2;1;29
201200001226;20120404;5;1;6;29
201200001227;20120418;1;8;6;29
201200001228;20120501;5;1;1;29
201200001229;20120525;1;1;1;29
201200001230;20120526;1;1;7;29
201200001231;20120528;1;1;5;29
201200001232;20120818;5;7;2;29
201200001233;20120908;1;1;1;29
201200001234;20121206;1;1;6;29
201200001235;20120210;1;1;1;29
201200001236;20120303;1;1;3;29
201200001237;20120527;1;1;6;29
201200001238;20120716;1;1;7;29
201200001239;20120923;1;2;7;29
201200001240;20120930;1;1;1;29
201200001241;20121115;1;1;1;29
201200001242;20121116;1;1;1;29
201200001243;20120310;1;1;7;29
201200001244;20120418;1;4;6;29
201200001245;20120420;1;1;3;29
201200001246;20120503;1;1;1;29
201200001247;20120701;4;1;2;29
201200001248;20120819;4;1;6;29
201200001249;20120915;1;1;3;29
201200001250;20120208;1;8;7;29
201200001251;20120318;4;1;3;29
201200001252;20120421;1;1;6;29
201200001253;20120506;1;1;1;29
201200001254;20120612;1;1;1;29
201200001255;20120628;4;1;2;29
201200001256;20120717;1;2;1;29
201200001257;20120721;1;1;3;29
201200001258;20120810;1;1;2;29
201200001259;20120827;1;1;3;29
201200001260;20121029;1;7;1;29
201200001261;20121029;4;1;3;29
201200001262;20121209;1;1;3;29
201200001263;20120110;1;1;1;29
201200001264;20120602;5;1;1;29
201200001265;20120615;1;1;6;29
201200001266;20120615;1;1;3;29
201200001267;20121004;1;1;4;29
201200001268;20121007;5;2;3;29
201200001269;20121113;1;1;3;29
201200001270;20120325;1;7;3;29
201200001271;20120416;1;1;1;29
201200001272;20120506;1;1;5;29
201200001273;20120601;4;1;1;29
201200001274;20120701;1;1;6;29
201200001275;20120723;1;1;1;29
201200001276;20120722;1;1;3;29
201200001277;20121013;1;1;6;29
201200001278;20121115;1;5;6;29
201200001279;20121210;1;1;3;29
201200001280;20120131;1;8;7;56
201200001281;20120401;1;1;1;56
201200001282;20120609;1;1;3;56
201200001283;20120618;1;1;1;56
201200001284;20120731;1;1;1;56
201200001285;20120809;1;1;1;56
201200001286;20120830;1;1;1;56
201200001287;20120926;1;2;7;56
201200001288;20120930;1;7;2;56
201200001289;20120930;1;1;3;56
201200001290;20121006;1;2;1;56
201200001291;20121008;3;2;6;56
201200001292;20121204;1;1;1;56
201200001293;20121219;4;2;6;56
201200001294;20120313;1;7;1;56
201200001295;20120420;1;2;1;56
201200001296;20120430;1;1;7;56
201200001297;20120509;1;2;1;56
201200001298;20120526;1;1;7;56
201200001299;20120616;1;1;7;56
201200001300;20120819;1;1;6;56
201200001301;20121010;1;1;3;56
201200001302;20121013;1;2;6;56
201200001303;20121111;1;1;3;56
201200001304;20120107;1;1;1;56
201200001305;20120115;1;1;6;56
201200001306;20120301;1;1;3;56
201200001307;20120312;1;1;3;56
201200001308;20120525;1;1;6;56
201200001309;20120627;1;1;3;56
201200001310;20120413;1;2;3;56
201200001311;20120508;1;1;7;56
201200001312;20120527;1;1;3;56
201200001313;20120814;1;1;3;56
201200001314;20120920;1;1;7;56
201200001315;20120926;1;1;5;56
201200001316;20121014;5;1;3;56
201200001317;20121205;1;1;3;56
201200001318;20121226;3;1;3;56
201200001319;20120326;1;1;6;56
201200001320;20120412;1;1;2;56
201200001321;20120506;5;1;3;56
201200001322;20120630;5;1;3;56
201200001323;20120719;4;1;6;56
201200001324;20120824;5;1;6;56
201200001325;20120907;1;1;3;56
201200001326;20120908;1;1;3;56
201200001327;20121220;1;2;1;56
201200001328;20121221;1;1;5;56
201200001329;20120105;1;1;1;56
201200001330;20120807;1;1;1;56
201200001331;20120101;3;2;3;56
201200001332;20120109;4;1;3;56
201200001333;20120324;3;1;1;56
201200001334;20120426;1;1;1;56
201200001335;20120528;4;1;3;56
201200001336;20120628;4;1;3;56
201200001337;20120720;1;1;3;56
201200001338;20120910;3;1;6;56
201200001339;20121119;3;1;6;56
201200001340;20120225;1;1;6;56
201200001341;20120616;4;1;1;56
201200001342;20120308;1;1;7;56
201200001343;20120327;1;1;7;56
201200001344;20120530;1;1;7;56
201200001345;20120616;4;1;6;56
201200001346;20120721;1;1;2;56
201200001347;20120824;1;6;1;56
201200001348;20120826;1;1;3;56
201200001349;20121024;1;1;3;56
201200001350;20120417;4;1;6;56
201200001351;20120517;4;1;2;56
201200001352;20120607;4;1;1;56
201200001353;20120705;1;1;3;56
201200001354;20120716;1;1;1;56
201200001355;20120801;4;1;2;56
201200001356;20120806;1;1;5;56
201200001357;20120807;3;1;7;56
201200001358;20120821;1;7;1;56
201200001359;20120821;1;1;3;56
201200001360;20120826;4;1;3;56
201200001361;20120117;3;1;3;56
201200001362;20120118;1;9;6;56
201200001363;20120514;1;1;1;56
201200001364;20120521;1;8;1;56
201200001365;20120526;1;1;3;56
201200001366;20120701;1;1;6;56
201200001367;20120731;1;7;1;56
201200001368;20121203;5;3;1;56
201200001369;20120225;1;1;7;56
201200001370;20120226;1;1;6;56
201200001371;20120307;1;1;6;56
201200001372;20120527;1;1;7;56
201200001373;20120629;4;1;6;56
201200001374;20121109;1;8;3;56
201200001375;20120107;1;1;7;56
201200001376;20120120;1;1;2;56
201200001377;20120229;1;5;3;56
201200001378;20120320;1;1;1;56
201200001379;20120509;3;2;3;56
201200001380;20120512;1;1;3;56
201200001381;20120616;4;1;1;56
201200001382;20120713;1;1;7;56
201200001383;20121012;1;1;6;56
201200001384;20121110;1;1;1;56
201200001385;20121121;1;1;7;56
201200001386;20121212;1;2;1;56
201200001387;20120126;1;1;3;56
201200001388;20120127;1;1;6;56
201200001389;20120202;1;1;3;56
201200001390;20120227;5;1;6;56
201200001391;20120229;5;7;6;56
201200001392;20120312;1;2;1;56
201200001393;20120315;1;5;2;56
201200001394;20120319;5;7;6;56
201200001395;20120330;3;7;1;56
201200001396;20120330;4;1;6;56
201200001397;20120402;1;1;7;56
201200001398;20120526;1;1;6;56
201200001399;20120529;1;1;6;56
201200001400;20120625;1;2;2;56
201200001401;20120702;5;1;7;56
201200001402;20120708;1;1;2;56
201200001403;20120824;1;1;3;56
201200001404;20120904;1;1;6;56
201200001405;20120910;5;2;3;56
201200001406;20120912;5;1;2;56
201200001407;20121017;1;1;7;56
201200001408;20121104;3;1;3;56
201200001409;20121107;1;1;5;56
201200001410;20121213;1;5;3;56
201200001411;20120107;4;1;6;56
201200001412;20120128;1;1;1;56
201200001413;20120509;4;2;3;56
201200001414;20120526;4;1;6;56
201200001415;20120606;1;1;6;56
201200001416;20120705;3;8;6;56
201200001417;20120902;1;1;6;56
201200001418;20120923;1;2;1;56
201200001419;20120408;1;8;2;56
201200001420;20120411;4;8;3;56
201200001421;20120529;1;1;1;56
201200001422;20120901;1;1;3;56
201200001423;20120914;1;1;1;56
201200001424;20121121;4;1;3;56
201200001425;20120127;3;1;6;14
201200001426;20120520;4;2;1;14
201200001427;20120626;1;3;6;14
201200001428;20120812;1;1;6;14
201200001429;20120817;4;1;3;14
201200001430;20121217;3;3;6;14
201200001431;20120224;3;1;6;14
201200001432;20120310;1;1;7;14
201200001433;20120413;3;1;1;14
201200001434;20120420;1;1;1;14
201200001435;20120530;4;1;6;14
201200001436;20121107;1;1;1;14
201200001437;20121214;1;1;1;14
201200001438;20121230;1;1;6;14
201200001439;20120306;1;8;2;14
201200001440;20120509;1;1;2;14
201200001441;20120512;3;1;2;14
201200001442;20120608;1;1;1;14
201200001443;20120714;1;8;6;14
201200001444;20120725;1;1;3;14
201200001445;20121027;1;4;3;14
201200001446;20120312;4;1;6;14
201200001447;20120313;4;1;7;14
201200001448;20120810;3;1;6;14
201200001449;20120928;4;1;6;14
201200001450;20121230;4;1;1;14
201200001451;20120623;1;1;5;14
